alpha,CGLMP,Entanglement,NoiseDual,Incomp_NC,Neg_primal,Neg_dual,vn_entropy,ent_entropy
0.0,2.2419872676963135,0.9302586714191503,0.6200799422504439,42.4264068711928,4.266010060492845,4.262716310647022,0.0034324817165650237,2.219474523930926
0.010101010101010102,2.2416077679402404,0.9310160278926859,0.6200800901624682,42.420557171277714,4.268469202320732,4.265353922702608,1.3398346996824442e-5,2.2196615210032618
0.020202020202020204,2.240777785057015,0.9329742717635533,0.6200232100324671,42.40307716484243,4.265960010306539,4.262934404804287,7.287085220391093e-5,2.218404077430269
0.030303030303030304,2.2397995225869076,0.9343527155437532,0.6199620487079489,42.37409374774798,4.259914483701069,4.2569897125458,0.00023324103451972188,2.2158043859307064
0.04040404040404041,2.238788620293176,0.9358049020342192,0.6197717736988426,42.33376320239645,4.250692018078189,4.247978517049602,0.00017112716974176055,2.211966618999115
0.050505050505050504,2.2377232935138562,0.9358529235094852,0.6195284201774998,42.2822696880085,4.238418955247062,4.236213537689616,7.096920684376352e-5,2.2069784599275066
0.06060606060606061,2.236629292829193,0.9349743507971958,0.6191715825647228,42.219824434138516,4.223211024226739,4.220987843039574,2.7328868978123423e-5,2.2009030947060526
0.0707070707070707,2.23551974331055,0.9400345760550335,0.6188352675571764,42.1466657613972,4.205114933619073,4.202642850009444,1.9274132869594622e-5,2.1937900130277854
0.08080808080808081,2.2344532077125026,0.9413099394239289,0.6183939283975017,42.06306007960926,4.184201924560642,4.183308865831467,2.121301219103916e-5,2.185676477504177
0.09090909090909091,2.2334558343167945,0.9424923848285568,0.6178709876133714,41.96930402705165,4.160476443644749,4.159510526371834,1.5222980744437902e-7,2.1766021059133527
0.10101010101010101,2.2329345210896308,0.9435993781173437,0.6173658058845786,41.86572790566947,4.135114298379068,4.134374581450296,-0.00018486434745334046,2.1665342934332465
0.1111111111111111,2.231871242617443,0.9445814832700169,0.6168271681140536,41.75270052632366,4.103613734040997,4.103999454789002,1.5087666909020332e-7,2.1557653545210345
0.12121212121212122,2.231056945475985,0.9454794431569443,0.6162120180130638,41.63063549530937,4.070684602351313,4.071101924001598,0.0030815511735624037,2.144237297236269
0.13131313131313133,2.2311840812788803,0.9463216187863612,0.6155574119781663,41.49999884094476,4.037461326735303,4.037881634637335,0.0002835557819053701,2.131902172477838
0.1414141414141414,2.231151440876955,0.9470881504711975,0.6148736449468561,41.36131770034349,4.00107731696569,4.001407500493492,1.638892732937705e-7,2.1192157365063156
0.15151515151515152,2.2315101629293475,0.9478212032491335,0.6141798612919266,41.21518960480275,3.9633150608141,3.9633119657443765,2.2848637699900912e-7,2.1062858132421947
0.16161616161616163,2.232966895499748,0.9485636571644148,0.6134715750125215,41.06229188133173,3.9263273954232325,3.9263240912346764,-0.0003395415850276622,2.0932175273229197
0.1717171717171717,2.2332487019112266,0.9492861741812098,0.6127386094382776,40.903391323560946,3.8864597470304134,3.886456938159225,0.00034886247523032023,2.080804966195996
0.18181818181818182,2.2347163658595544,0.950049101024527,0.6118618923739138,40.739356986840214,3.849309723501418,3.849305812347918,1.131075663318437e-5,2.0687728859533348
0.1919191919191919,2.2365008098390824,0.9508231956141802,0.611199260088368,40.5711880226335,3.8142243390481236,3.8142162702043847,2.1091318612796766e-7,2.0575338914875445
0.20202020202020202,2.238624167712466,0.9515981586602128,0.6105682877598547,40.40010097827732,3.782100492110164,3.7820767686326286,1.9034544288695982e-7,2.047214204931792
0.21212121212121213,2.2410566847671762,0.9523551151533487,0.6099832172812524,40.22789122046653,3.7535467455135505,3.7535558535092948,1.6268727970832809e-7,2.0378659089794295
0.2222222222222222,2.2444487958308863,0.953105137334697,0.6094433027910702,40.059662069239955,3.7308592099708844,3.7308288445116706,-0.00032966973161146113,2.0291224818040186
0.23232323232323232,2.247666608431209,0.9537927634818655,0.6089490228791297,39.91820388688223,3.7094695127925057,3.7094872995390347,-0.00036159027351689074,2.021646279748953
0.24242424242424243,2.248809704039657,0.9544171396574616,0.608507580773794,39.79940540136865,3.6890129004334717,3.6889575191992448,0.00475089882618277,2.015338481655519
0.25252525252525254,2.253212995679514,0.9550430318221927,0.6081190678496962,39.68950128806126,3.6760042168904814,3.6760486860681603,1.5175898565714203e-7,2.0088663438817607
0.26262626262626265,2.2567074677191163,0.9556095762294236,0.6077830074676449,39.58544971454987,3.663926511378686,3.663921344616568,1.5140649515079926e-7,2.0031688355711363
0.2727272727272727,2.2596792987732557,0.9561395665718977,0.6075049443221312,39.48450831816198,3.653618200155685,3.653613129575967,0.0026417294745401986,1.9979667850793097
0.2828282828282828,2.264121867223545,0.9566213912798053,0.607278321058041,39.384597344727325,3.6454338399499786,3.6454286299011374,1.399816435704676e-7,1.9931552018615286
0.29292929292929293,2.267972722664602,0.9570586130472067,0.6070979621532667,39.28440421686099,3.6385139992943376,3.638503707695137,0.0006585659777928764,1.9888985293491184
0.30303030303030304,2.2716216448613564,0.9574362771865252,0.606957699134087,39.18311087681903,3.6318980896390096,3.631870129337845,0.004384627285985385,1.9854215561815012
0.31313131313131315,2.276420800439385,0.9577866271492604,0.6068466400070563,39.08017052801298,3.6294493141967936,3.6294502829697817,1.3424090088267535e-7,1.9821426748169446
0.32323232323232326,2.2809415085480937,0.9580788557799026,0.6067475212823507,38.97517572115372,3.6272862281892717,3.6272785653562067,1.048073454664861e-7,1.9799275991220615
0.3333333333333333,2.2857810835721377,0.9583104605598051,0.6066569055571753,38.86778251627926,3.6267999277990093,3.6267951958725932,0.00016265719052491586,1.9786259149848309
0.3434343434343434,2.290571878050279,0.9584855790314211,0.6065580083506019,38.7576665293806,3.627138355319501,3.6271332838461334,0.002503045366875769,1.978494966562653
0.35353535353535354,2.2964264153781047,0.958623586080805,0.6064422495195554,38.644499765379,3.630429102841883,3.6304181442505863,1.288766734116447e-7,1.9791084692116196
0.36363636363636365,2.301068774506529,0.9586825246771459,0.6063035112896864,38.52794283643312,3.631477353117361,3.631484069941281,0.008638105809303697,1.981374318923282
0.37373737373737376,2.308911694107598,0.9587673510338381,0.6061292914835079,38.40764839680705,3.6391541841321406,3.639166269651213,3.1617655381070297e-7,1.9834373945897843
0.3838383838383838,2.315957274077223,0.9588118064524965,0.6059320206454752,38.283271546800506,3.6451592903739876,3.645154398622066,1.2743374385981234e-7,1.9866805387619697
0.3939393939393939,2.323590705949535,0.9588624047202963,0.6056904694538645,38.1544832879014,3.6526419336371796,3.652641860359701,5.1075271893446425e-6,1.990345624292392
0.40404040404040403,2.3313455026507413,0.958928389292127,0.6054355807872208,38.02098411028324,3.661534049808729,3.6615339749258244,0.002731766405839361,1.9943514325948815
0.41414141414141414,2.3408105046339163,0.9590576308958673,0.6051729921511952,37.882515987935705,3.6750798214958658,3.67507170697969,-3.177361461984124e-5,1.998009729051528
0.42424242424242425,2.3506003590901594,0.9592345800480291,0.6048953255867335,37.73887199787747,3.690977337129907,3.6909634835309575,-0.00013586871559903726,2.001522391066816
0.43434343434343436,2.3611307491061537,0.9594660757799971,0.6046764496975363,37.589903312107836,3.708761937670536,3.708758539619616,-0.00026882557117992404,2.004559691515877
0.4444444444444444,2.372367520596953,0.9597408228031328,0.6043940228868999,37.4355234701052,3.7266873476261138,3.726656626672335,-0.0004137906452818074,2.0069610231823667
0.45454545454545453,2.3825956543975844,0.9600188411591403,0.6041055252526968,37.2757097206204,3.7406470165778463,3.7406454179753568,0.0007159269400951784,2.0090706054585903
0.46464646464646464,2.394795134939881,0.9603234319122808,0.6038103818642282,37.11050094601134,3.75417375321807,3.754171357868206,1.2043076057414371e-5,2.010195337721072
0.47474747474747475,2.4075178684307477,0.9606066280119882,0.6035084834954694,36.93999144005143,3.7651067385497874,3.765103616779615,1.1032890612585883e-5,2.0108465537258002
0.48484848484848486,2.42084661382728,0.9608613839604951,0.6032047353615241,36.76431990977956,3.77384936922858,3.773844629005565,1.0955593012559942e-7,2.0112463518386865
0.494949494949495,2.4347593127399136,0.9610712964811466,0.602897855975036,36.58365390393185,3.7810833709949447,3.781079472668193,4.530103282637471e-5,2.0116634673014184
0.5050505050505051,2.449239707879457,0.9612327046774258,0.6025947288426954,36.39817163206915,3.7876100168628235,3.787606119458453,1.42147312871132e-7,2.0123505648832944
0.5151515151515151,2.4642490517675615,0.9613389115387807,0.6022997475393925,36.20804532480495,3.7941936147491173,3.794189657874189,1.1744620308391252e-7,2.013513890581987
0.5252525252525253,2.479758030874866,0.9613889073295119,0.6020006951844592,36.01343147953011,3.8014381562686324,3.8014342243567927,1.1126348542820096e-7,2.0152915225567147
