alpha,CGLMP,Entanglement,NoiseDual,Incomp_NC,Neg_primal,Neg_dual,vn_entropy,ent_entropy
0.0,2.828427387537954,0.6666613183633586,0.7071148789069512,2.8284271247461907,0.5000002236256516,0.5000002384767592,2.0109929463150585e-6,0.6931471804746103
0.010101010101010102,2.828427124970275,0.6666612564446687,0.7071148979777316,2.8284266025629723,0.5000002234018786,0.5000002382529473,2.0156143071320378e-6,0.6931471804746203
0.020202020202020204,2.8284232136326013,0.6666610821989982,0.7071153361300893,2.82841878031481,0.500000223258564,0.5000002381096779,2.0147449562989484e-6,0.6931471804745903
0.030303030303030304,2.828406309483858,0.6666608324106517,0.7071173325204116,2.828384969373998,0.5000002235111094,0.5000002383622248,2.011617394949832e-6,0.6931471804745872
0.04040404040404041,2.8283609670316765,0.6666605773524515,0.707122773798745,2.828294281840226,0.5000002237083458,0.5000002385594358,2.010810681089086e-6,0.6931471804745708
0.050505050505050504,2.82826583725846,0.6666604346207854,0.7071342770198628,2.828104014224042,0.5000002233786625,0.5000002382297329,2.00448778704796e-6,0.6931471804747257
0.06060606060606061,2.82809392811693,0.6666605825129941,0.7071002505331012,2.8277601728103336,0.5000002187563014,0.5000002336073999,1.9577170592704386e-6,0.6931471804766098
0.0707070707070707,2.827812936331682,0.6666612635423228,0.7071112797718101,2.8271981295353275,0.500000203935097,0.5000002187862215,1.8414237682090603e-6,0.6931471804818699
0.08080808080808081,2.827385678127125,0.6666627475780708,0.70713975365041,2.82634339486586,0.5000001881606293,0.5000002030117302,1.7044423331587845e-6,0.6931471804878182
0.09090909090909091,2.8267705013684856,0.6666651524039932,0.7073173988932752,2.825112492377581,0.5000001702832539,0.5000001851343627,1.5538221601962103e-6,0.6931471804943881
0.10101010101010101,2.8259218174759853,0.6666680570386572,0.7074221438179653,2.8234139185318012,0.5000001502474043,0.5000001650985245,1.389432667443325e-6,0.6931471805016871
0.1111111111111111,2.8247906511903658,0.6666675552480864,0.7075622900878608,2.8211491705561427,0.5000001280599734,0.5000001429110658,1.2022678864111221e-6,0.6931471805097096
0.12121212121212122,2.8233252272952636,0.6666646757605547,0.7077448485496273,2.8182138253166418,0.5000001039320139,0.5000001187831182,9.919605054405564e-7,0.6931471805186173
0.13131313131313133,2.8214715897744016,0.6666624356127651,0.707976975469767,2.814498652576053,0.5000000770718673,0.5000000919229415,7.514493456109684e-7,0.6931471805285919
0.1414141414141414,2.818948588620961,0.6666215605142406,0.7082658403874829,2.809890746991735,0.4999111180400805,0.4999111329199297,0.0010518697982312328,0.693147202466884
0.15151515151515152,2.8163767301851035,0.6666604277015233,0.7086188192250266,2.804274664530941,0.4999999198953675,0.49999993474658044,1.992407084962916e-6,0.6931471805860312
0.16161616161616163,2.8130226391498394,0.6666602786066229,0.7090434042660343,2.7975335505801056,0.4999998712060879,0.49999988605721124,3.2120270477142075e-6,0.6931471806032425
0.1717171717171717,2.8090558087078894,0.6666604067436818,0.7095471809935249,2.789550248808016,0.49999985377767925,0.49999986862878465,3.592186475235324e-6,0.6931471806086438
0.18181818181818182,2.8044212906870443,0.6666606724401823,0.7101379740502756,2.7802083817274053,0.49999989447143894,0.49999990932249544,2.5280480701913895e-6,0.6931471805934979
0.1919191919191919,2.7990658887464073,0.6666609759729117,0.7108238546734369,2.769393395813621,0.49999998919413857,0.5000000040451577,6.211543292867082e-8,0.6931471805589995
0.20202020202020202,2.79286234239396,0.666593185843539,0.7116127256403425,2.756993565924394,0.49984702112954343,0.4998470360332855,0.0025152778972444114,0.6931472406652273
0.21212121212121213,2.7859921276468382,0.6666612715826393,0.7125121853889432,2.742900955578465,0.49999985765916033,0.49999987251013783,3.4345039081582923e-6,0.6931471806064223
