alpha,CGLMP,Entanglement,NoiseDual,Incomp_NC,Neg_primal,Neg_dual,vn_entropy,ent_entropy
0.0,2.2790454931131876,0.9149943448631598,0.6306019375023679,29.93325909419152,3.3775380405982913,3.377520090908139,2.6421425161496807e-7,2.019214426829472
0.010101010101010102,2.279971183538394,0.9193127862995335,0.630594687594773,29.93110573372606,3.377499718900517,3.377475466890109,4.4723146950769074e-7,2.019130911758215
0.020202020202020204,2.2805965699725017,0.9200878964661585,0.6305826852210843,29.924642035873315,3.375978221251516,3.3759720786256295,1.508849460570679e-7,2.018299534580703
0.030303030303030304,2.2809396134250526,0.9211439804167157,0.630539085893058,29.913857422527638,3.37276347968025,3.3727735305433186,1.1139057042982743e-7,2.0166227090443853
0.04040404040404041,2.2810220045123453,0.9223638536422216,0.630261652323856,29.898735123598655,3.3676452480658687,3.3676859924183193,1.1071061843544376e-7,2.0140043207254776
0.050505050505050504,2.280868277198626,0.9236909389331406,0.6301921126160699,29.87925332280904,3.3604448735039867,3.3605090531026054,1.5749545322636815e-7,2.0103590568272365
0.06060606060606061,2.2805049876898718,0.9250834097178302,0.6301022115270913,29.855386506736103,3.35099788586097,3.3509618548271125,1.2398832896083575e-7,2.0056221255246034
0.0707070707070707,2.2799597167429595,0.926510808568676,0.6300087369005878,29.82710683104893,3.3391991849624887,3.338991431754891,1.1287621259408629e-7,1.9997584056286108
0.08080808080808081,2.2792602168825917,0.9279464287461324,0.6298484439260162,29.794385342367327,3.325013505976232,3.3248155475695014,1.0691742734060049e-7,1.9927699218475559
0.09090909090909091,2.2784334565189615,0.9293687061896972,0.6294485298515979,29.75719294718789,3.3084841195370713,3.3083312884194673,1.9265274228546912e-7,1.9847006107415177
0.10101010101010101,2.277504659559106,0.9307563323763013,0.6291758592222727,29.715501085396674,3.2897371914518416,3.289646724129387,1.0533837370232076e-7,1.9756376320280657
0.1111111111111111,2.27649704490027,0.9320916143476505,0.6288986400104271,29.669282127350357,3.268983377856047,3.2688719166004323,1.6183490688329154e-6,1.9657089488620727
0.12121212121212122,2.2754304888349255,0.933358135795993,0.6285642535182877,29.618509555189366,3.2465210495093775,3.2462910127741855,1.1261003309969343e-6,1.9550776022195169
0.13131313131313133,2.2743224292304047,0.9345450221271051,0.6282404489049072,29.5631580024426,3.2226877515389036,3.22233268864966,2.876846521912892e-7,1.943933326802512
0.1414141414141414,2.2731874287681686,0.9356399140185577,0.6279355576645852,29.503203211971705,3.197858293553608,3.1973913486879955,9.49205648949654e-8,1.9324830332720617
0.15151515151515152,2.2720374035415203,0.9366472957638038,0.6274332629015938,29.438621941362015,3.1718180014460082,3.171886806725657,1.1693044583619781e-7,1.9209412365238239
0.16161616161616163,2.2708909094292036,0.93755889771128,0.6269287307215929,29.369391814129763,3.146151049756526,3.146149678752722,4.756201210010049e-5,1.9095206749742104
0.1717171717171717,2.268193321706321,0.9383108021174454,0.6265779664138137,29.295491102558202,3.117694549596991,3.1178395396128322,0.01040797523847685,1.8987805645441962
0.18181818181818182,2.2700329184200996,0.9391101378549082,0.6262133028753762,29.216898445323512,3.0982097861823688,3.098208635131199,-0.0005501716515403657,1.8876164167642844
0.1919191919191919,2.267484708215471,0.9397059987518668,0.6258646627398201,29.133592549990098,3.0729167014151564,3.0729155896730265,5.408338591093627e-7,1.8779598262060138
0.20202020202020202,2.2664327251835594,0.9402477499476952,0.6254999799282963,29.04555199276037,3.0512873648654595,3.051690605010383,0.00010522037852262004,1.868874791906815
0.21212121212121213,2.26540360131146,0.9407181349486559,0.6251745189213191,28.952755281325285,3.0317254529563376,3.031724627127754,2.819931495894688e-6,1.8606617293085106
0.2222222222222222,2.2644821668624258,0.941134017324682,0.6248136917897326,28.85518136588687,3.0143699831239097,3.0143688292329203,3.855345893399606e-7,1.853238239528887
